filename,average_copy_length,average_highlight_length,average_mousewheel_distance,average_paste_length,average_prompt_duration,average_prompt_length,click_count,copy_count,delete_count,highlight_count,idle_count,keypress_count,med_copy_length,med_highlight_length,med_idle_duration,med_mousewheel_distance,med_paste_length,median_prompt_duration,median_prompt_length,mousewheel_count,paste_count,prompt_count,total_focus_time,total_idle_duration,total_mouse_movement,total_mousewheel_distance,total_prompt_duration,total_prompt_length,totaltime,windowswitch_count,windowswitch_speed,score_overreliance
A1.json,0.48568685500378417,0.3183437287921183,0.43394304051410304,0.4628463472889994,0.33383507070999424,-0.49976355605324013,0.9123179884736914,1.473420019978147,-0.8503771578598156,1.170219551138755,-0.6891436002836071,-0.9131739728462471,-0.023649848704438835,-0.16397142222861197,2.523919246436321,0.4588314680878767,0.792768117007353,0.5778716431423626,-0.3748214568762563,0.35146464243905257,-0.10391532869989357,-0.7400495643294666,0.0,-0.5114740307078699,1.1181546445872785,0.41181758403030705,-0.8812375893608374,-0.595997093246545,-1.6555456719680224,0.6805745919552452,-1.267374908537461,1
A2.json,0.629166964982288,0.21118189799684256,0.43394304051410304,-1.4746945071825674,-0.07130045825907158,1.3356402299349566,0.6704354093970931,0.07897082178355654,2.0520911523804544,0.4772586266503455,0.21658798866056236,1.4859282194841053,0.6453218972625838,0.3722949022031069,-0.5794636657929021,0.4588314680878767,-0.8891153381455583,-0.2677365565004764,-1.0521457338292508,-0.8885869716150643,1.7351550833787226,2.038912064989347,0.0,0.13884616434638522,0.38347935071297107,-0.271334986302865,0.49986537029906497,1.808931589070937,0.6965567460167064,-0.8847469695418191,1.195858484161951,-20
A3.json,-0.9735405392981693,-1.2236789353607507,0.43394304051410304,-1.0255849694687689,0.4133424050283763,-0.49976355605324013,-1.204154578446544,-0.8361908222733512,-0.8503771578598156,-1.0953554826233995,-1.4654849622357524,-0.9131739728462471,-0.9527114988023228,-1.156941232804714,-0.4405415357286824,0.4588314680878767,-0.649549853091686,0.6020013834934747,-0.3748214568762563,-1.0039838048762726,-0.10391532869989357,-0.04530915699976316,0.0,-1.5250041215377623,-0.8269493647600968,-0.33490785888110486,0.3676888122392009,-0.595997093246545,0.43837094613548977,-1.108364335469971,1.6419710071086293,-37
A4.json,-0.9735405392981693,-1.2236789353607507,0.43394304051410304,1.055469116504079,0.49044909487593885,-0.49976355605324013,-1.2646252232156934,-0.8361908222733512,-0.8503771578598156,-1.0953554826233995,-0.4950582597955708,-0.9131739728462471,-0.9527114988023228,-1.156941232804714,-0.53308698391601,0.4588314680878767,1.3285618408198085,-0.38989632622556303,-0.3748214568762563,0.7145999941167057,-1.1214633430018688,-0.3926793606646149,0.0,-0.5629541111316005,-1.0679324015567178,0.6118712318509718,0.05795982019270705,-0.595997093246545,-0.5390900334949315,-0.9965556525058951,0.3851037364317505,5
A5.json,1.5153101061667442,1.1503976537748093,0.43394304051410304,0.000717769908729573,-0.2612278026825247,-1.4101249674694472,-0.4180361964475994,-0.2587881117104766,0.30007428943450365,-0.2645106855221032,-0.4303631462995587,-0.09392595499148604,1.6886595562023978,1.5435204367764004,-0.5176435167146969,0.4588314680878767,-0.5669035658894,-0.0403331614798449,-0.3748214568762563,0.16025304075994792,0.4913121023500367,0.996801453994792,0.0,-0.49716333670948204,-0.930309615921752,0.30647785809942973,-0.6699762295547245,-0.25074829080905386,-1.334159811665544,-0.32570355472143897,-0.8631465952255115,20
A6.json,0.36145256499375067,0.024851199214238968,-2.175358582901667,0.9003513111247223,0.3718135213890949,-0.49976355605324013,-0.11568297260185145,1.419658397503611,0.14056778124272637,1.338975772535916,0.3459782156525866,-0.41085435051993413,0.4511024867413173,0.2556874605726848,1.8018293851872846,-2.179449471770337,1.1904204059079557,0.12933523783928091,-0.3748214568762563,-1.7208944137598121,-1.1214633430018688,-0.3926793606646149,0.0,0.6459633744905983,-0.2925495577722794,-2.041856636773401,-0.3016865983318263,-0.595997093246545,-0.3989406895754343,1.0160006408474733,-0.9277186738227811,8
A7.json,0.3581716256910446,0.02164986695844676,-2.175358582901667,0.5813562142358134,0.355724501931314,-0.49976355605324013,0.3680821855513452,1.473420019978147,-0.8503771578598156,1.338975772535916,0.15189287516455025,-0.177289027201169,0.4399912268915328,0.2556874605726848,-0.4713592877641519,-2.179449471770337,0.4084872250297951,-0.08140388139345321,-0.3748214568762563,-1.7208944137598121,-0.5262359119519384,-0.3926793606646149,0.0,0.0848048858916231,-0.199376220592334,-2.041856636773401,-0.34489869886505437,-0.04879068796423454,-0.9564039200448913,1.0160006408474733,-1.0971622802860654,18
A8.json,0.3601095344506511,0.7619288681578669,-2.175358582901667,1.3163768098495177,1.0919971739025849,0.2985791948588854,0.48902347508964433,1.419658397503611,-0.8503771578598156,1.170219551138755,-0.30097291930753445,-0.2793171817893508,0.4511024867413173,0.29789747768034935,-0.40975443287981456,-2.179449471770337,1.560915328868042,1.3243586788728963,0.6987121229223111,-1.7208944137598121,-2.1390113573038443,-1.0874197679943183,0.0,-0.36548574293908126,-0.7725657492744498,-2.041856636773401,-0.004504333200977882,-0.04879068796423454,-0.6035562350815179,0.3451485430630171,-0.8018794225320534,26
B1.json,-0.9735405392981693,1.1538467907313452,0.433943033998172,-0.3544038428195684,1.0672896694572058,2.0520164253885977,0.8518473437045418,-0.8361908222733512,0.5405899182789814,-0.04694607644090279,1.251709804596756,1.0093419414179976,-0.9527114988023228,1.5195034043918851,-0.5794636657929021,0.45883146149957876,-0.9307987890163293,1.3000316495000699,3.056563741029936,1.418537155044031,1.931180699904057,-0.7400495643294666,0.0,1.1637735864143675,1.6867156346065963,0.9996748291454542,1.674050372774316,1.4983129352380111,1.3412544278308889,0.12153117713486508,0.12722209564171053,34
B2.json,0.32801530045301014,-0.1276131728104597,0.43394304051410304,-1.517655966083015,-0.01966935809418627,1.881681443479744,0.24714089601304604,0.07897082178355654,2.144453723399897,0.37627317076556155,0.6047586696366349,1.6962939007006652,0.49304911618723724,-0.003968802593405379,-0.5794636657929021,0.4588314680878767,-1.0060471164767946,0.2666985690431179,2.8457792825194455,0.13229262657330879,0.2236619650007598,1.3441716576596436,0.0,0.5276040104815607,-0.23010209095508732,0.2910742824718516,0.2110647625992306,2.0720581890235916,0.4732567018350085,-1.108364335469971,1.6777584667630783,29
