filename,average_copy_length,average_highlight_length,average_mousewheel_distance,average_paste_length,average_prompt_duration,average_prompt_length,click_count,copy_count,delete_count,highlight_count,idle_count,keypress_count,med_copy_length,med_highlight_length,med_idle_duration,med_mousewheel_distance,med_paste_length,median_prompt_duration,median_prompt_length,mousewheel_count,paste_count,prompt_count,total_focus_time,total_idle_duration,total_mouse_movement,total_mousewheel_distance,total_prompt_duration,total_prompt_length,totaltime,windowswitch_count,windowswitch_speed,score_overreliance
B3.json,1.6378764451882857,1.4384348382634182,0.3996560715072922,0.9200442329646727,0.0,0.0,-0.12752173984819332,-1.2671957392911206,0.9904916629550515,-0.6163330044865585,0.5592578378034063,0.5729081550228676,1.9447001732704963,1.2504706829792422,-0.3669672232401419,0.40419394361200195,0.22337466512829388,0.0,0.0,-0.9359817961283582,0.25407626459599253,0.0,0.0,0.48180091005620296,-0.6446956500786268,-0.16424717261211796,0.0,0.0,-0.34157948369693875,0.0,0.0,-1
B4.json,1.1433169873413882,1.1484672257136526,0.3996560715072922,0.18001621597388692,0.0,0.0,-0.739472418432633,-0.6677235434031565,-1.1692115735309403,-0.740477465809824,-0.3840237152916725,-1.0665066625549766,0.9265657197408963,1.0944463682012024,-0.3509996832567737,0.40419394361200195,0.3097919810227356,0.0,0.0,-0.9289003549076502,-0.036089237770568515,0.0,0.0,-0.45043259079229386,-0.8802248982618358,-0.1514702964743303,0.0,0.0,0.10039977797252905,0.0,0.0,8
B5.json,-0.2996649248642023,-0.35487932816921425,0.42084764034325195,-0.12305285596230896,0.0,0.0,0.8067669475855617,1.1573060844770606,-1.1692115735309403,0.9986521259147872,0.9022693116561622,-0.31441810679091203,-0.8560265834154465,-0.7848786034996158,-0.33504407567454325,0.40419394361200195,0.001051617235175371,0.0,0.0,0.9618444510213788,0.25407626459599253,0.0,0.0,0.8230207838755053,0.8057343584207414,0.6682166819731568,0.0,0.0,1.8798092048442225,0.0,0.0,36
C1.json,1.4118313226067973,0.43711180971054303,0.42983171982945356,0.044769798838879195,0.0,0.0,0.10513111051588402,-0.9165269844716943,-0.5190761176160761,0.6798195839825426,0.21624636395065036,-1.8561024654452378,-0.0557800056200045,-0.42539372529943914,-0.33504407567454325,0.40419394361200195,0.16300114181144545,0.0,0.0,-0.8297601778177386,0.7119234579981522,0.0,0.0,0.16240151645635278,0.23990780812182774,0.006077051896891416,0.0,0.0,-0.3120131255752185,0.0,0.0,51
C2.json,-0.6875345474135893,-0.6797732939497061,0.4175042618817978,-0.02746352553564066,0.0,0.0,0.3596259640466712,0.6798464992778407,-1.1692115735309403,0.47082357042648953,-0.4697765837548615,0.18083871778107743,-0.5150451211190227,-0.42539372529943914,-0.28194466701019255,0.40419394361200195,0.13192056019366544,0.0,0.0,-0.6243983824172074,-0.036089237770568515,0.0,0.0,-0.36441930248538335,0.5206854744309389,0.18058653895501584,0.0,0.0,0.013185872740107758,0.0,0.0,15
C3.json,-0.8910119427692265,-0.8901381174619065,0.40426386522253793,-0.02746352553564066,0.0,0.0,0.13562216931471122,0.47540434926439,0.6559493986358181,0.6076508904612897,-1.2415523999235623,0.5586179346960983,-0.5425905811272869,-0.48465980111431606,-0.3509996832567737,0.40419394361200195,0.13192056019366544,0.0,0.0,-0.14994182062977313,-0.036089237770568515,0.0,0.0,-1.2999089602658527,-0.9342636907807729,0.4008410304673401,0.0,0.0,-1.4161700735740057,0.0,0.0,-7
D1.json,-0.9736207523728124,-0.949091298253861,0.3996560715072922,-0.21172328051521996,0.0,0.0,0.10513111051588402,0.47540434926439,-0.13877125551662806,0.6076508904612897,-0.9842937945339953,0.49940041483649295,-0.6650423130509844,-0.6013731061650548,-0.324413624262835,0.40419394361200195,-0.14173023363484177,0.0,0.0,-0.48985099922375586,-0.036089237770568515,0.0,0.0,-1.0437720442014686,-0.573049232866316,0.2523484388390386,0.0,0.0,-1.4020344459356051,0.0,0.0,3
D2.json,0.047028832596725946,0.3979307763422656,0.25827926841732457,-0.25649648626603433,0.0,0.0,1.0722310049031523,0.6330861621236602,-1.1692115735309403,0.9830138698178293,-0.8127880576076174,-3.8721131479557185,-0.7170897650000602,-0.7848786034996158,4.017086538412889,0.2690877495050661,-0.3836725130177225,0.0,0.0,-0.036638761098445535,1.01310287341979,0.0,0.0,-0.5123418602521351,1.154805092659188,0.3602291600290493,0.0,0.0,-0.4733661434964743,0.0,0.0,-10
D3.json,-0.9736207523728124,-0.9612379639558859,0.47511621827745537,-0.21172328051521996,0.0,0.0,0.3854258414838435,0.47540434926439,0.9904916629550515,0.37596760526975925,-0.12676510990210554,0.6146329031711075,-0.6650423130509844,-0.5835305398607956,-0.3456798224545342,0.4679863401665651,-0.14173023363484177,0.0,0.0,0.7989713029450954,-0.036089237770568515,0.0,0.0,-0.19607176032716764,0.1531394437768537,0.6696366934407603,0.0,0.0,1.580534364158421,0.0,0.0,-34
D4.json,-0.9736207523728124,-0.9424756578538944,0.3847663055286821,-0.21172328051521996,0.0,0.0,0.10513111051588402,0.47540434926439,-1.1692115735309403,-0.002547412880514415,-1.0700466629971843,0.46847201218461926,-0.6650423130509844,-0.5835305398607956,-0.3509996832567737,0.40419394361200195,-0.14173023363484177,0.0,0.0,1.0609846281112905,-0.036089237770568515,0.0,0.0,-1.116422402761583,-0.5104317922848949,0.6646858612742326,0.0,0.0,0.66517954215921,0.0,0.0,4
D5.json,-1.027498556973159,-1.2215193293774362,0.43239384776340384,-0.9304591684453868,0.0,0.0,0.5315970299539107,0.8066373296576345,0.13105933829878805,0.8072444770665318,0.4735049693402173,0.2214723393956628,-0.8134487473308666,-0.9978872336679968,1.8511749617438396,0.40419394361200195,-1.0200573319224815,0.0,0.0,-0.185349026733313,1.1697706514003112,0.0,0.0,0.8148169599170291,0.754219924865698,0.4032854240105888,0.0,0.0,-0.033318485728814295,0.0,0.0,9
D6.json,-0.9953414154838561,-0.9853725650649838,0.34003446565573947,-0.2607272456447988,0.0,0.0,0.4602803263187127,0.5836523898757133,-1.1692115735309403,0.1442843200782284,-0.8985409260708064,0.4526545362721045,-0.6650423130509844,-0.6384023554678205,-0.324413624262835,0.34648670312232216,-0.258044035970367,0.0,0.0,1.188450570084034,0.06662408224041544,0.0,0.0,-0.9279881782308094,-0.2690762610768363,0.6600120950878198,0.0,0.0,0.827460790788429,0.0,0.0,20
D7.json,0.2946709669891764,0.7261322153106847,0.3996560715072922,-0.23727606970408882,0.0,0.0,0.6859620045780127,0.8818896031921983,-0.13877125551662806,0.5283726814665651,1.159527917045729,0.5294322146215519,-0.6650423130509844,-0.516172245009692,-0.324413624262835,0.40419394361200195,-0.258044035970367,0.0,0.0,-0.447362351899508,0.06662408224041544,0.0,0.0,1.0790731244351628,0.9020390290831383,0.2744354240781718,0.0,0.0,1.5092595062255847,0.0,0.0,-15
