Participant,Scores
(D6,"[11, 3, 1, 13, 2, 8, 10, 15, 9, 4, 6, 12, 14, 5, 7]",)
(D5,"[7, 4, 2 ,10 ,5 ,3 ,11 ,13 ,12 ,1 ,8 ,14 ,9 ,6 ,15]",)
(A1,"[15, 9, 4, 11, 3, 6, 5, 1, 13, 2, 7, 12, 14, 8, 10]",)
(B7,"[11, 7, 5, 14, 1, 3, 12, 15, 8, 4, 6, 9, 2, 10, 13]",)
(B9,"[9, 4, 5, 13, 3, 2, 8, 15, 11, 1, 7, 14, 6, 10, 12]",)
(B11,"[11, 7, 6, 14, 3, 2, 12, 15, 8, 5, 4, 9, 1, 10, 13]",)
(C8,"[11, 8, 13, 14, 1, 2, 12, 15, 6, 5, 7, 4, 3, 9, 10]",)
(C12,"[5, 9, 3, 12, 2, 8, 7, 13, 4, 1, 15, 11, 10, 6, 14]",)
