"1. 2 litres of water per person
2. Air map of the area
3. First-aid kit
4. Magnetic compass
5. Bottle of 1000 salt tablets
6. Folding knife
7. A book entitled ‘Desert Animals That Can Be Eaten’
8. Torch with 4 battery-cells
9. 45 calibre pistol (loaded)
10. Sunglasses (for everyone)
11. Overcoat (for everyone)
12. Plastic raincoat (large size)
13. Parachute (red & white)
14. A cosmetic mirror
15. 2 litres of 180 proof liquor"
"1. 2 litres of water per person
2. Bottle of 1000 salt tablets
3. First-aid kit
4. Magnetic compass
5. Torch with 4 battery-cells
6. Folding knife
7. 45 calibre pistol (loaded)
8. 2 litres of 180 proof liquor
9. Overcoat (for everyone)
10. A cosmetic mirror
11. Parachute (red & white)
12. Plastic raincoat (large size)
13. Air map of the area
14. A book entitled ‘Desert Animals That Can Be Eaten’
15. Sunglasses (for everyone)"
"1.2 litres of water per person
2.Folding knife
3. Magnetic compass
4. Air map of the area
5. A book entitled ‘Desert Animals That Can Be Eaten’
6. A cosmetic mirror
7. Bottle of 1000 salt tablets
8. Sunglasses (for everyone)
9. Overcoat (for everyone)
10. Parachute (red & white)
11. First-aid kit
12. 2 litres of 180 proof liquor
13. Plastic raincoat (large size)
14. Torch with 4 battery-cells
15. 45 calibre pistol (loaded)"
"1. 2 litres of water per person
2. Folding knife
3. First-aid kit
4. A book entitled ‘Desert Animals That Can Be Eaten’
5. 45 calibre pistol (loaded)
6. Bottle of 1000 salt tablets
7. Overcoat (for everyone)
8. Plastic raincoat (large size)
9. Air map of the area
10. Magnetic compass
11. 2 litres of 180 proof liquor
12. Parachute (red & white)
13. Sunglasses (for everyone)
14. Torch with 4 battery-cells
15. A cosmetic mirror"
"1. 2 litres of water per person
2. Bottle of 1000 salt tablets
3. Air map of the area
4. Sunglasses (for everyone)
5. Magnetic compass
6. Folding knife
7. A book entitled ‘Desert Animals That Can Be Eaten’
8. First-aid kit
9. Overcoat (for everyone)
10. 2 litres of 180 proof liquor
11. Torch with 4 battery-cells
12. 45 calibre pistol (loaded)
13. Plastic raincoat (large size)
14. Parachute (red & white)
15. A cosmetic mirror"
"1. 2 litres of water per person
2. 45 calibre pistol (loaded)
3. First-aid kit
4. Folding knife
5. Sunglasses (for everyone)
6. Torch with 4 battery-cells
7. Magnetic compass
8. A book entitled ‘Desert Animals That Can Be Eaten’
9. Air map of the area
10. Parachute (red & white)
11. A cosmetic mirror 
12. 2 litres of 180 proof liquor 
13. Plastic raincoat (large size)
14. Overcoat (for everyone)
15. Bottle of 1000 salt tablets"
