"1. Two 100 lb. tanks of oxygen
2. 20 liters of water
3. Food concentrate
4. Stellar map
5. Magnetic compass
6. Solar-powered FM receiver-transmitter
7. Signal flares
8. One case of dehydrated milk
9. Portable heating unit
10. 50 feet of nylon rope
11. Parachute silk 
12. Self-inflating life raft
13. First aid kit, including injection needle
14. Box of matches
15. Two .45 caliber pistols"
"1.Two 100 lb. tanks of oxygen
2.20 liters of water
3.Food concentrate
4.First aid kit, including injection needle
5.One case of dehydrated milk
6.Portable heating unit
7.Magnetic compass
8.Solar-powered FM receiver-transmitter
9.Stellar map
10.Signal flares
11.Two .45 caliber pistols
12.50 feet of nylon rope
13.Box of matches
14. Parachute silk
15.Self-inflating life raft"
"1. Magnetic compass
2. Stellar map
3. Two 100 lb. tanks of oxygen
4. 20 liters of water
5. Food concentrate
6. One case of dehydrated milk
7. Portable heating unit
8. First aid kit, including injection needle
9. Self-inflating life raft
10. Solar-powered FM receiver-transmitter
11. Signal flares
12. 50 feet of nylon rope
13. Parachute silk
14. Two .45 caliber pistols
15. Box of matches"
"1.Signal flares
2.Solar-powered FM receiver-transmitter
3.Stellar map
4.Two 100 lb. tanks of oxygen
5.20 liters of water
6.One case of dehydrated milk
7.Food concentrate
8.Portable heating unit
9.First aid kit, including injection needle
10.50 feet of nylon rope
11.Self-inflating life raft
12.Parachute silk
13.Box of matches
14.Magnetic compass
15.Two .45 caliber pistols"
"1. Two 100 lb. tanks of oxygen
2. 20 liters of water
3. 50 feet of nylon rope
4. First aid kit, including injection needle
5. Signal flares
6. Magnetic compass
7. Stellar map
8. Solar-powered FM receiver-transmitter
9. One case of dehydrated milk
10. Portable heating unit
11. Food concentrate
12. Self-inflating life raft
13. Box of matches
14. Parachute silk 
15. Two .45 caliber pistols"
"1. Portable heating unit 
2. Food concentrate 
3. Two 100 lb. tanks of oxygen 
4. 20 liters of water 
5. First aid kit, including injection needle 
6. One case of dehydrated milk 
7. Stellar map 
8. Self-inflating life raft 
9. Signal flares 
10.   Solar-powered FM receiver-transmitter 
11. 50 feet of nylon rope 
12. Box of matches 
13. Two .45 caliber pistols 
14. Parachute silk 
15. Magnetic compass"
