"1. 20 liters of water
2. Two 100 lb. tanks of oxygen
3. Food concentrate
4. First aid kit, including injection needle
5. Portable heating unit
6. Signal flares
7. Solar-powered FM receiver-transmitter
8. Parachute silk
9. 50 feet of nylon rope
10. Two .45 caliber pistols
11. Self-inflating life raft
12. One case of dehydrated milk
13. Stellar map
14. Magnetic compass
15. Box of matches"
"1. 20 liters of water
2. Two 100 lb. tanks of oxygen
3. One case of dehydrated milk
4. Food concentrate
5. First aid kit, including injection needle
6. Portable heating unit
7. Magnetic compass
8. Solar-powered FM receiver-transmitter
9. Signal flares
10. 50 feet of nylon rope
11. Stellar map
12. Two .45 caliber pistols
13. Box of matches
14. Parachute silk
15. Self-inflating life raft"
"1. Two 100 lb. tanks of oxygen
2. 20 liters of water
3. Stellar map
4. Magnetic compass
5. Parachute silk
6. Food concentrate
7. Portable heating unit
8. Signal flares
9. First aid kit, including injection needle
10. Solar-powered FM receiver-transmitter
11. Self-inflating life raft:
12. One case of dehydrated milk
13. 50 feet of nylon rope
14. Box of matches
15. Two .45 caliber pistols"
"1. Two 100 lb. tanks of oxygen
2. 20 liters of water
3. Food concentrate
4. First aid kit, including injection needle
5. 50 feet of nylon rope
6. Stellar map
7. Signal flares
8. One case of dehydrated milk
9. Parachute silk 
10. Solar-powered FM receiver-transmitter
11. Self-inflating life raft
12. Portable heating unit
13. Two .45 caliber pistols
14. Magnetic compass
15. Box of matches"
"1. Two 100 lb. tanks of oxygen
2. 20 liters of water
3. Food concentrate
4. Portable Heating Unit
5. Self-inflating Life Raft
6. Stellar map
7. Magnetic compass
8. One case of dehydrated milk
9. First aid kit, including injection needle\
10. Solar-powered FM receiver-transmitter
11. Signal flares
12. Parachute silk 
13. 50 feet of nylon rope
14. Two .45 caliber pistols
15. Box of Matches"
"1. 20 liters of water
2. Two 100 lb. tanks of oxygen
3. Solar-powered FM receiver-transmitter
4. First aid kit, including injection needle
5. Portable heating unit
6. One case of dehydrated milk
7. Signal flares
8. Food concentrate
9. 50 feet of nylon rope
10. Self-inflating life raft
11. Parachute silk
12. Two .45 caliber pistols 
13. Stellar map
14. Magnetic compass
15. Box of matches"
